rider_id,city_id,hire_date,status,shift_type
3462,7,10-08-2023,active,day
3463,2,10-08-2023,active,evening
3464,6,10-08-2023,active,evening
3465,6,10-08-2023,active,day
3466,1,10-08-2023,active,day
3467,8,10-08-2023,active,night
3468,6,11-08-2023,active,day
3469,4,11-08-2023,active,evening
3470,8,11-08-2023,active,night
3471,3,11-08-2023,active,evening
3472,6,11-08-2023,active,evening
3473,8,11-08-2023,active,night
3474,4,11-08-2023,inactive,evening
3475,1,11-08-2023,active,night
3476,6,11-08-2023,active,day
3477,5,11-08-2023,inactive,evening
3478,1,11-08-2023,active,evening
3479,5,11-08-2023,active,evening
3480,8,11-08-2023,active,night
3481,2,11-08-2023,active,evening
3482,4,12-08-2023,active,night
3483,3,12-08-2023,active,night
3484,4,12-08-2023,active,night
3485,6,12-08-2023,active,evening
3486,8,12-08-2023,active,night
3487,4,12-08-2023,active,day
3488,1,12-08-2023,active,night
3489,1,12-08-2023,active,evening
3490,2,12-08-2023,inactive,evening
3491,3,12-08-2023,active,night
3492,8,13-08-2023,active,day
3493,5,13-08-2023,inactive,night
3494,3,13-08-2023,active,night
3495,6,13-08-2023,active,day
3496,5,13-08-2023,active,night
3497,7,13-08-2023,active,night
3498,4,13-08-2023,active,day
3499,2,13-08-2023,active,night
3500,2,14-08-2023,active,night
3501,5,14-08-2023,active,evening
3502,7,14-08-2023,active,day
3503,7,14-08-2023,active,evening
3504,4,14-08-2023,active,day
3505,1,14-08-2023,active,day
3506,3,14-08-2023,active,day
3507,4,14-08-2023,active,day
3508,8,14-08-2023,active,night
3509,2,14-08-2023,active,night
3510,6,14-08-2023,active,night
3511,8,14-08-2023,active,evening
3512,7,14-08-2023,active,evening
3513,3,14-08-2023,active,evening
3514,6,15-08-2023,active,day
3515,6,15-08-2023,active,night
3516,5,15-08-2023,active,day
3517,5,15-08-2023,active,night
3518,1,15-08-2023,active,day
3519,3,15-08-2023,active,day
3520,3,15-08-2023,active,night
3521,6,15-08-2023,active,evening
3522,2,15-08-2023,active,day
3523,6,15-08-2023,active,evening
3524,2,15-08-2023,active,day
3525,3,16-08-2023,active,day
3526,3,16-08-2023,active,evening
3527,3,16-08-2023,active,day
3528,2,16-08-2023,active,evening
3529,3,16-08-2023,active,day
3530,4,16-08-2023,active,night
3531,5,17-08-2023,active,day
3532,4,17-08-2023,active,night
3533,5,17-08-2023,active,evening
3534,5,17-08-2023,active,evening
3535,1,17-08-2023,active,day
3536,1,17-08-2023,active,evening
3537,3,17-08-2023,active,day
3538,5,17-08-2023,active,evening
3539,5,17-08-2023,active,evening
3540,8,17-08-2023,active,day
3541,1,17-08-2023,active,day
3542,5,17-08-2023,active,day
3543,5,18-08-2023,active,day
3544,4,18-08-2023,active,day
3545,6,18-08-2023,active,evening
3546,2,18-08-2023,active,day
3547,2,18-08-2023,active,night
3548,8,18-08-2023,active,evening
3549,8,18-08-2023,active,night
3550,1,18-08-2023,active,night
3551,7,18-08-2023,active,evening
3552,7,19-08-2023,active,night
3553,4,19-08-2023,active,evening
3554,4,19-08-2023,active,day
3555,6,19-08-2023,active,night
3556,7,19-08-2023,active,night
3557,3,19-08-2023,active,day
3558,3,19-08-2023,active,day
3559,6,19-08-2023,active,day
3560,2,19-08-2023,active,evening
3561,7,19-08-2023,active,day
3562,2,19-08-2023,active,night
3563,2,20-08-2023,active,evening
3564,7,20-08-2023,active,day
3565,4,20-08-2023,active,day
3566,7,20-08-2023,active,evening
3567,6,20-08-2023,active,evening
3568,2,20-08-2023,active,night
3569,8,20-08-2023,active,day
3570,1,20-08-2023,active,evening
3571,2,20-08-2023,active,day
3572,7,20-08-2023,active,night
3573,7,20-08-2023,active,evening
3574,6,20-08-2023,active,night
3575,6,20-08-2023,active,evening
3576,5,20-08-2023,active,evening
3577,5,20-08-2023,active,day
3578,6,20-08-2023,active,night
3579,3,21-08-2023,active,night
3580,6,21-08-2023,active,day
3581,2,21-08-2023,active,day
3582,6,21-08-2023,active,night
3583,2,21-08-2023,active,night
3584,8,21-08-2023,active,day
3585,1,21-08-2023,active,night
3586,7,21-08-2023,active,day
3587,5,21-08-2023,inactive,night
3588,6,21-08-2023,active,evening
3589,5,21-08-2023,active,day
3590,7,21-08-2023,active,night
3591,8,21-08-2023,active,evening
3592,8,22-08-2023,inactive,day
3593,6,22-08-2023,active,day
3594,8,22-08-2023,active,day
3595,1,22-08-2023,active,evening
3596,8,22-08-2023,active,evening
3597,3,22-08-2023,active,night
3598,3,22-08-2023,active,evening
3599,8,22-08-2023,active,evening
3600,8,22-08-2023,active,night
3601,5,22-08-2023,active,night
3602,4,23-08-2023,active,evening
3603,3,23-08-2023,active,night
3604,4,23-08-2023,inactive,night
3605,6,23-08-2023,active,evening
3606,7,23-08-2023,active,day
3607,1,23-08-2023,active,evening
3608,6,24-08-2023,active,day
3609,7,24-08-2023,active,evening
3610,8,24-08-2023,active,night
3611,8,24-08-2023,active,night
3612,3,24-08-2023,active,evening
3613,1,24-08-2023,active,day
3614,3,24-08-2023,active,day
3615,3,24-08-2023,active,day
3616,1,24-08-2023,active,day
3617,3,24-08-2023,active,day
3618,3,24-08-2023,active,night
3619,6,24-08-2023,active,evening
3620,2,24-08-2023,active,day
3621,7,25-08-2023,active,day
3622,7,25-08-2023,active,evening
3623,1,25-08-2023,active,evening
3624,8,25-08-2023,active,day
3625,5,25-08-2023,inactive,day
3626,7,25-08-2023,active,night
3627,4,25-08-2023,active,evening
3628,1,25-08-2023,active,evening
3629,1,26-08-2023,active,evening
3630,7,26-08-2023,inactive,day
3631,7,26-08-2023,active,day
3632,8,26-08-2023,active,day
3633,8,26-08-2023,active,night
3634,4,26-08-2023,active,night
3635,5,26-08-2023,active,evening
3636,1,26-08-2023,active,evening
3637,8,26-08-2023,active,evening
3638,2,27-08-2023,active,day
3639,3,27-08-2023,active,night
3640,2,27-08-2023,active,evening
3641,2,27-08-2023,active,night
3642,4,27-08-2023,active,night
3643,6,27-08-2023,active,night
3644,6,27-08-2023,active,evening
3645,5,27-08-2023,active,day
3646,6,27-08-2023,active,day
3647,8,28-08-2023,active,evening
3648,7,28-08-2023,active,evening
3649,3,28-08-2023,active,evening
3650,7,28-08-2023,active,evening
3651,1,28-08-2023,active,evening
3652,1,28-08-2023,active,night
3653,5,28-08-2023,active,day
3654,7,28-08-2023,active,day
3655,1,28-08-2023,active,night
3656,7,28-08-2023,inactive,day
3657,1,28-08-2023,active,night
3658,6,29-08-2023,active,day
3659,3,29-08-2023,active,day
3660,1,29-08-2023,active,evening
3661,8,29-08-2023,active,evening
3662,8,29-08-2023,active,day
3663,4,29-08-2023,active,night
3664,6,29-08-2023,active,day
3665,7,29-08-2023,active,day
3666,3,29-08-2023,active,evening
3667,4,29-08-2023,active,night
3668,8,29-08-2023,active,evening
3669,5,29-08-2023,active,day
3670,8,29-08-2023,active,day
3671,5,30-08-2023,active,night
3672,7,30-08-2023,inactive,day
3673,3,30-08-2023,inactive,evening
3674,4,30-08-2023,active,evening
3675,6,30-08-2023,active,day
3676,3,30-08-2023,active,day
3677,4,30-08-2023,active,evening
3678,7,30-08-2023,active,day
3679,5,30-08-2023,active,night
3680,6,30-08-2023,active,night
3681,2,30-08-2023,inactive,day
3682,5,30-08-2023,active,evening
3683,8,31-08-2023,active,evening
3684,4,31-08-2023,active,evening
3685,4,31-08-2023,active,night
3686,3,31-08-2023,active,evening
3687,7,31-08-2023,active,evening
3688,6,31-08-2023,active,evening
3689,2,31-08-2023,active,evening
3690,4,31-08-2023,active,evening
3691,1,31-08-2023,active,day
3692,5,31-08-2023,active,evening
3693,4,31-08-2023,inactive,night
3694,2,01-09-2023,active,day
3695,2,01-09-2023,active,evening
3696,8,01-09-2023,active,evening
3697,2,01-09-2023,active,evening
3698,6,01-09-2023,active,night
3699,3,01-09-2023,active,evening
3700,8,01-09-2023,active,night
3701,5,01-09-2023,active,day
3702,4,02-09-2023,active,day
3703,4,02-09-2023,active,night
3704,5,02-09-2023,active,night
3705,3,02-09-2023,active,day
3706,1,02-09-2023,active,night
3707,3,02-09-2023,active,day
3708,6,02-09-2023,active,night
3709,3,02-09-2023,active,day
3710,2,02-09-2023,active,day
3711,1,02-09-2023,active,night
3712,4,02-09-2023,active,night
3713,4,02-09-2023,active,evening
3714,1,03-09-2023,active,evening
3715,8,03-09-2023,active,evening
3716,5,03-09-2023,active,day
3717,4,03-09-2023,active,evening
3718,6,03-09-2023,active,day
3719,8,03-09-2023,inactive,night
3720,6,03-09-2023,active,day
3721,2,03-09-2023,active,evening
3722,1,04-09-2023,active,night
3723,3,04-09-2023,active,day
3724,4,04-09-2023,active,evening
3725,2,04-09-2023,active,night
3726,4,04-09-2023,active,night
3727,6,04-09-2023,active,night
3728,2,04-09-2023,active,evening
3729,4,04-09-2023,active,day
3730,8,04-09-2023,active,night
3731,5,04-09-2023,active,day
3732,5,04-09-2023,active,evening
3733,7,04-09-2023,active,evening
3734,6,04-09-2023,active,evening
3735,1,05-09-2023,active,night
3736,5,05-09-2023,active,night
3737,1,05-09-2023,active,day
3738,1,05-09-2023,active,evening
3739,5,05-09-2023,active,evening
3740,8,05-09-2023,active,day
3741,5,05-09-2023,active,evening
3742,5,06-09-2023,active,night
3743,2,06-09-2023,active,evening
3744,6,06-09-2023,active,night
3745,2,06-09-2023,active,night
3746,8,06-09-2023,active,day
3747,8,06-09-2023,active,evening
3748,3,06-09-2023,active,day
3749,4,06-09-2023,active,evening
3750,4,07-09-2023,active,evening
3751,8,07-09-2023,active,night
3752,8,07-09-2023,active,evening
3753,6,07-09-2023,active,day
3754,8,07-09-2023,active,night
3755,8,07-09-2023,active,night
3756,4,07-09-2023,active,night
3757,1,07-09-2023,active,evening
3758,8,08-09-2023,active,day
3759,5,08-09-2023,inactive,night
3760,6,08-09-2023,active,day
3761,8,08-09-2023,active,night
3762,3,08-09-2023,active,day
3763,3,08-09-2023,active,day
3764,8,08-09-2023,active,day
3765,4,08-09-2023,active,evening
3766,8,08-09-2023,active,evening
3767,6,08-09-2023,inactive,night
3768,3,08-09-2023,active,evening
3769,1,08-09-2023,active,night
3770,6,09-09-2023,active,night
3771,8,09-09-2023,active,day
3772,3,09-09-2023,active,night
3773,4,09-09-2023,inactive,day
3774,5,09-09-2023,active,day
3775,7,09-09-2023,active,day
3776,1,09-09-2023,active,day
3777,2,09-09-2023,active,night
3778,4,09-09-2023,active,evening
3779,2,09-09-2023,active,evening
3780,7,09-09-2023,active,evening
3781,4,09-09-2023,active,night
3782,3,09-09-2023,active,night
3783,5,10-09-2023,active,night
3784,7,10-09-2023,active,day
3785,4,10-09-2023,active,evening
3786,3,10-09-2023,active,night
3787,8,10-09-2023,active,evening
3788,6,10-09-2023,active,day
3789,5,10-09-2023,active,night
3790,1,10-09-2023,active,evening
3791,7,10-09-2023,active,evening
3792,5,10-09-2023,active,day
3793,1,10-09-2023,active,night
3794,3,10-09-2023,inactive,evening
3795,8,10-09-2023,active,evening
3796,2,10-09-2023,active,evening
3797,8,10-09-2023,active,evening
3798,4,11-09-2023,active,day
3799,5,11-09-2023,active,night
3800,3,11-09-2023,active,evening
3801,1,11-09-2023,active,day
3802,6,11-09-2023,active,night
3803,4,11-09-2023,active,night
3804,8,11-09-2023,active,night
3805,3,11-09-2023,active,evening
3806,4,12-09-2023,active,day
3807,1,12-09-2023,active,night
3808,3,12-09-2023,active,night
3809,5,12-09-2023,active,night
3810,6,12-09-2023,active,night
3811,5,12-09-2023,active,evening
3812,7,12-09-2023,active,evening
3813,2,12-09-2023,active,night
3814,5,12-09-2023,active,evening
3815,8,12-09-2023,active,evening
3816,2,13-09-2023,active,night
3817,7,13-09-2023,active,evening
3818,6,13-09-2023,active,day
3819,1,13-09-2023,active,evening
3820,7,13-09-2023,active,night
3821,8,13-09-2023,active,night
3822,4,13-09-2023,active,evening
3823,2,14-09-2023,active,night
3824,2,14-09-2023,active,day
3825,8,14-09-2023,active,day
3826,5,14-09-2023,active,evening
3827,5,14-09-2023,active,day
3828,1,14-09-2023,active,day
3829,4,14-09-2023,active,day
3830,2,14-09-2023,active,evening
3831,2,14-09-2023,active,evening
3832,3,14-09-2023,active,night
3833,2,14-09-2023,active,day
3834,3,14-09-2023,active,night
3835,7,15-09-2023,active,day
3836,1,15-09-2023,active,evening
3837,3,15-09-2023,active,evening
3838,4,15-09-2023,active,day
3839,5,15-09-2023,active,night
3840,6,15-09-2023,active,day
3841,2,15-09-2023,active,night
3842,3,15-09-2023,active,night
3843,6,15-09-2023,active,night
3844,4,16-09-2023,active,night
3845,4,16-09-2023,active,day
3846,1,16-09-2023,active,night
3847,2,16-09-2023,active,day
3848,7,16-09-2023,active,night
3849,6,16-09-2023,active,night
3850,5,16-09-2023,inactive,day
3851,6,17-09-2023,active,evening
3852,7,17-09-2023,active,evening
3853,5,17-09-2023,active,evening
3854,2,17-09-2023,active,evening
3855,5,17-09-2023,active,evening
3856,2,17-09-2023,active,evening
3857,4,17-09-2023,active,day
3858,8,17-09-2023,active,evening
3859,3,17-09-2023,active,day
3860,2,17-09-2023,active,day
3861,5,17-09-2023,active,night
3862,5,17-09-2023,active,evening
3863,7,17-09-2023,active,evening
3864,1,17-09-2023,active,evening
3865,3,17-09-2023,active,day
3866,8,17-09-2023,active,night
3867,2,17-09-2023,active,evening
3868,8,17-09-2023,active,day
3869,3,17-09-2023,active,day
3870,2,17-09-2023,active,night
3871,2,17-09-2023,active,night
3872,8,17-09-2023,active,evening
3873,6,18-09-2023,active,day
3874,8,18-09-2023,active,evening
3875,7,18-09-2023,active,night
3876,2,18-09-2023,active,evening
3877,1,18-09-2023,active,night
3878,3,18-09-2023,active,night
3879,8,18-09-2023,active,day
3880,5,18-09-2023,active,night
3881,1,18-09-2023,active,day
3882,3,18-09-2023,active,day
3883,6,19-09-2023,active,day
3884,4,19-09-2023,active,evening
3885,3,19-09-2023,active,evening
3886,1,19-09-2023,active,evening
3887,8,19-09-2023,active,evening
3888,7,19-09-2023,inactive,day
3889,4,19-09-2023,active,night
3890,8,19-09-2023,active,night
3891,2,19-09-2023,active,day
3892,1,20-09-2023,active,day
3893,4,20-09-2023,active,day
3894,8,20-09-2023,active,day
3895,1,20-09-2023,active,night
3896,4,21-09-2023,active,evening
3897,3,21-09-2023,active,day
3898,3,21-09-2023,active,night
3899,2,21-09-2023,active,night
3900,8,21-09-2023,active,day
3901,8,21-09-2023,inactive,evening
3902,2,21-09-2023,active,evening
3903,8,21-09-2023,active,evening
3904,8,21-09-2023,active,night
3905,6,21-09-2023,active,evening
3906,1,22-09-2023,inactive,evening
3907,1,22-09-2023,active,night
3908,1,22-09-2023,active,night
3909,3,22-09-2023,active,day
3910,2,22-09-2023,active,day
3911,4,22-09-2023,active,evening
3912,5,22-09-2023,active,evening
3913,7,22-09-2023,active,evening
3914,7,23-09-2023,active,night
3915,7,23-09-2023,active,night
3916,8,23-09-2023,active,day
3917,6,23-09-2023,active,night
3918,8,23-09-2023,active,day
3919,6,23-09-2023,active,day
3920,6,23-09-2023,active,evening
3921,6,23-09-2023,active,night
3922,4,23-09-2023,active,day
3923,5,23-09-2023,active,evening
3924,2,24-09-2023,active,night
3925,2,24-09-2023,active,day
3926,3,24-09-2023,active,day
3927,2,24-09-2023,active,night
3928,3,24-09-2023,active,evening
3929,1,24-09-2023,active,night
3930,7,24-09-2023,active,evening
3931,8,25-09-2023,active,evening
3932,2,25-09-2023,active,night
3933,4,25-09-2023,active,day
3934,1,25-09-2023,active,day
3935,7,25-09-2023,active,evening
3936,5,25-09-2023,active,evening
3937,2,25-09-2023,active,night
3938,6,25-09-2023,active,day
3939,5,25-09-2023,active,day
3940,3,25-09-2023,active,night
3941,1,26-09-2023,active,evening
3942,3,26-09-2023,active,day
3943,5,26-09-2023,active,day
3944,2,26-09-2023,active,day
3945,8,26-09-2023,active,night
3946,4,26-09-2023,active,evening
3947,7,26-09-2023,active,evening
3948,8,26-09-2023,active,evening
3949,7,26-09-2023,active,night
3950,1,26-09-2023,active,evening
3951,3,26-09-2023,active,day
3952,2,27-09-2023,active,day
3953,1,27-09-2023,active,day
3954,3,27-09-2023,active,night
3955,1,27-09-2023,active,day
3956,2,27-09-2023,active,evening
3957,2,27-09-2023,active,evening
3958,2,27-09-2023,active,evening
3959,1,27-09-2023,active,night
3960,8,27-09-2023,active,night
3961,5,27-09-2023,active,night
3962,8,27-09-2023,active,night
3963,6,27-09-2023,active,night
3964,7,27-09-2023,active,evening
3965,6,28-09-2023,active,night
3966,3,28-09-2023,active,day
3967,8,28-09-2023,active,night
3968,7,28-09-2023,active,day
3969,1,28-09-2023,active,night
3970,4,29-09-2023,active,night
3971,2,29-09-2023,active,night
3972,2,29-09-2023,inactive,night
3973,8,29-09-2023,active,day
3974,6,29-09-2023,active,night
3975,3,29-09-2023,active,evening
3976,5,29-09-2023,active,night
3977,1,29-09-2023,active,night
3978,1,29-09-2023,active,night
3979,6,29-09-2023,active,day
3980,6,29-09-2023,active,day
3981,2,29-09-2023,active,day
3982,4,30-09-2023,active,evening
3983,7,30-09-2023,active,night
3984,1,30-09-2023,active,day
3985,8,30-09-2023,active,night
3986,7,30-09-2023,active,day
3987,1,30-09-2023,active,night
3988,1,30-09-2023,active,night
3989,8,30-09-2023,active,evening
3990,4,30-09-2023,active,day
3991,2,30-09-2023,active,day
3992,1,30-09-2023,active,evening
3993,7,30-09-2023,inactive,evening
3994,5,01-10-2023,inactive,day
3995,1,01-10-2023,active,evening
3996,1,01-10-2023,active,night
3997,4,01-10-2023,active,evening
3998,3,01-10-2023,active,evening
3999,4,01-10-2023,active,evening
4000,4,01-10-2023,active,day
